"intersection_id","tollgate_id","time_window","avg_travel_time"
"B","3","[2016-08-20 18:40:00,2016-08-20 19:00:00)","88.79"
"B","3","[2016-08-21 08:00:00,2016-08-21 08:20:00)","99.31"
"B","3","[2016-08-21 08:20:00,2016-08-21 08:40:00)","93.5"
"B","3","[2016-08-21 08:40:00,2016-08-21 09:00:00)","73.77"
"B","3","[2016-08-21 09:20:00,2016-08-21 09:40:00)","113.51"
"B","3","[2016-08-21 09:40:00,2016-08-21 10:00:00)","74.07"
"B","3","[2016-08-21 17:00:00,2016-08-21 17:20:00)","23.51"
"B","3","[2016-08-21 17:20:00,2016-08-21 17:40:00)","96.95"
"B","3","[2016-08-21 17:40:00,2016-08-21 18:00:00)","87.27"
"B","3","[2016-08-21 18:00:00,2016-08-21 18:20:00)","44.34"
"B","3","[2016-08-21 18:20:00,2016-08-21 18:40:00)","96.41"
"B","3","[2016-08-21 18:40:00,2016-08-21 19:00:00)","62.62"
"B","3","[2016-08-22 08:00:00,2016-08-22 08:20:00)","140.57"
"B","3","[2016-08-22 08:20:00,2016-08-22 08:40:00)","151.05"
"B","3","[2016-08-22 08:40:00,2016-08-22 09:00:00)","165.69"
"B","3","[2016-08-22 09:00:00,2016-08-22 09:20:00)","171.16"
"B","3","[2016-08-22 09:20:00,2016-08-22 09:40:00)","164.0"
"B","3","[2016-08-22 09:40:00,2016-08-22 10:00:00)","137.31"
"B","3","[2016-08-22 17:00:00,2016-08-22 17:20:00)","128.96"
"B","3","[2016-08-22 17:20:00,2016-08-22 17:40:00)","58.47"
"B","3","[2016-08-22 17:40:00,2016-08-22 18:00:00)","74.69"
"B","3","[2016-08-22 18:00:00,2016-08-22 18:20:00)","94.03"
"B","3","[2016-08-22 18:20:00,2016-08-22 18:40:00)","91.77"
"B","3","[2016-08-23 08:00:00,2016-08-23 08:20:00)","130.0"
"B","3","[2016-08-23 08:20:00,2016-08-23 08:40:00)","116.95"
"B","3","[2016-08-23 08:40:00,2016-08-23 09:00:00)","63.07"
"B","3","[2016-08-23 09:00:00,2016-08-23 09:20:00)","117.62"
"B","3","[2016-08-23 09:20:00,2016-08-23 09:40:00)","91.24"
"B","3","[2016-08-23 09:40:00,2016-08-23 10:00:00)","87.73"
"B","3","[2016-08-23 17:00:00,2016-08-23 17:20:00)","147.79"
"B","3","[2016-08-23 17:20:00,2016-08-23 17:40:00)","122.04"
"B","3","[2016-08-23 17:40:00,2016-08-23 18:00:00)","121.94"
"B","3","[2016-08-23 18:00:00,2016-08-23 18:20:00)","157.72"
"B","3","[2016-08-23 18:20:00,2016-08-23 18:40:00)","49.24"
"B","3","[2016-08-23 18:40:00,2016-08-23 19:00:00)","87.92"
"B","3","[2016-08-24 08:00:00,2016-08-24 08:20:00)","72.51"
"B","3","[2016-08-24 08:20:00,2016-08-24 08:40:00)","118.13"
"B","3","[2016-08-24 08:40:00,2016-08-24 09:00:00)","97.13"
"B","3","[2016-08-24 09:00:00,2016-08-24 09:20:00)","98.13"
"B","3","[2016-08-24 09:40:00,2016-08-24 10:00:00)","104.5"
"B","3","[2016-08-24 17:00:00,2016-08-24 17:20:00)","108.85"
"B","3","[2016-08-24 17:20:00,2016-08-24 17:40:00)","132.53"
"B","3","[2016-08-24 17:40:00,2016-08-24 18:00:00)","107.98"
"B","3","[2016-08-24 18:00:00,2016-08-24 18:20:00)","88.37"
"B","3","[2016-08-24 18:20:00,2016-08-24 18:40:00)","74.11"
"B","3","[2016-08-24 18:40:00,2016-08-24 19:00:00)","87.45"
"B","3","[2016-08-25 08:00:00,2016-08-25 08:20:00)","98.88"
"B","3","[2016-08-25 08:20:00,2016-08-25 08:40:00)","88.98"
"B","3","[2016-08-25 08:40:00,2016-08-25 09:00:00)","96.84"
"B","3","[2016-08-25 09:00:00,2016-08-25 09:20:00)","118.83"
"B","3","[2016-08-25 09:20:00,2016-08-25 09:40:00)","93.63"
"B","3","[2016-08-25 09:40:00,2016-08-25 10:00:00)","62.15"
"B","3","[2016-08-25 17:00:00,2016-08-25 17:20:00)","96.49"
"B","3","[2016-08-25 17:40:00,2016-08-25 18:00:00)","61.11"
"B","3","[2016-08-25 18:20:00,2016-08-25 18:40:00)","103.18"
"B","3","[2016-08-25 18:40:00,2016-08-25 19:00:00)","108.18"
"B","3","[2016-08-26 08:00:00,2016-08-26 08:20:00)","104.01"
"B","3","[2016-08-26 08:20:00,2016-08-26 08:40:00)","85.58"
"B","3","[2016-08-26 08:40:00,2016-08-26 09:00:00)","106.89"
"B","3","[2016-08-26 09:00:00,2016-08-26 09:20:00)","126.08"
"B","3","[2016-08-26 09:40:00,2016-08-26 10:00:00)","109.84"
"B","3","[2016-08-26 17:00:00,2016-08-26 17:20:00)","71.15"
"B","3","[2016-08-26 17:20:00,2016-08-26 17:40:00)","66.46"
"B","3","[2016-08-26 17:40:00,2016-08-26 18:00:00)","152.99"
"B","3","[2016-08-26 18:00:00,2016-08-26 18:20:00)","83.02"
"B","3","[2016-08-26 18:20:00,2016-08-26 18:40:00)","73.2"
"B","3","[2016-08-27 08:20:00,2016-08-27 08:40:00)","75.53"
"B","3","[2016-08-27 09:00:00,2016-08-27 09:20:00)","102.32"
"B","3","[2016-08-27 09:20:00,2016-08-27 09:40:00)","102.54"
"B","3","[2016-08-27 09:40:00,2016-08-27 10:00:00)","65.89"
"B","3","[2016-08-27 17:00:00,2016-08-27 17:20:00)","71.33"
"B","3","[2016-08-27 17:20:00,2016-08-27 17:40:00)","53.64"
"B","3","[2016-08-27 17:40:00,2016-08-27 18:00:00)","139.79"
"B","3","[2016-08-27 18:00:00,2016-08-27 18:20:00)","140.68"
"B","3","[2016-08-27 18:40:00,2016-08-27 19:00:00)","85.59"
"B","3","[2016-08-28 08:00:00,2016-08-28 08:20:00)","119.37"
"B","3","[2016-08-28 08:20:00,2016-08-28 08:40:00)","99.69"
"B","3","[2016-08-28 08:40:00,2016-08-28 09:00:00)","173.59"
"B","3","[2016-08-28 09:00:00,2016-08-28 09:20:00)","127.53"
"B","3","[2016-08-28 09:20:00,2016-08-28 09:40:00)","105.53"
"B","3","[2016-08-28 09:40:00,2016-08-28 10:00:00)","54.58"
"B","3","[2016-08-28 17:00:00,2016-08-28 17:20:00)","40.67"
"B","3","[2016-08-28 17:40:00,2016-08-28 18:00:00)","75.56"
"B","3","[2016-08-28 18:00:00,2016-08-28 18:20:00)","56.77"
"B","3","[2016-08-28 18:20:00,2016-08-28 18:40:00)","133.9"
"B","3","[2016-08-29 08:00:00,2016-08-29 08:20:00)","91.49"
"B","3","[2016-08-29 08:40:00,2016-08-29 09:00:00)","126.48"
"B","3","[2016-08-29 09:20:00,2016-08-29 09:40:00)","129.46"
"B","3","[2016-08-29 09:40:00,2016-08-29 10:00:00)","118.98"
"B","3","[2016-08-29 17:20:00,2016-08-29 17:40:00)","94.16"
"B","3","[2016-08-29 17:40:00,2016-08-29 18:00:00)","93.15"
"B","3","[2016-08-29 18:00:00,2016-08-29 18:20:00)","92.02"
"B","3","[2016-08-29 18:20:00,2016-08-29 18:40:00)","107.09"
"B","3","[2016-08-30 08:00:00,2016-08-30 08:20:00)","65.82"
"B","3","[2016-08-30 08:20:00,2016-08-30 08:40:00)","93.61"
"B","3","[2016-08-30 08:40:00,2016-08-30 09:00:00)","88.42"
"B","3","[2016-08-30 09:40:00,2016-08-30 10:00:00)","52.27"
"B","3","[2016-08-30 17:00:00,2016-08-30 17:20:00)","116.8"
"B","3","[2016-08-30 18:00:00,2016-08-30 18:20:00)","66.56"
"B","3","[2016-08-30 18:20:00,2016-08-30 18:40:00)","137.98"
"B","3","[2016-08-30 18:40:00,2016-08-30 19:00:00)","105.38"
"B","3","[2016-08-31 08:00:00,2016-08-31 08:20:00)","93.52"
"B","3","[2016-08-31 08:20:00,2016-08-31 08:40:00)","99.63"
"B","3","[2016-08-31 08:40:00,2016-08-31 09:00:00)","84.19"
"B","3","[2016-08-31 09:00:00,2016-08-31 09:20:00)","132.21"
"B","3","[2016-08-31 09:20:00,2016-08-31 09:40:00)","76.29"
"B","3","[2016-08-31 17:20:00,2016-08-31 17:40:00)","75.98"
"B","3","[2016-08-31 18:00:00,2016-08-31 18:20:00)","106.05"
"B","3","[2016-08-31 18:40:00,2016-08-31 19:00:00)","164.82"
"B","3","[2016-09-01 08:20:00,2016-09-01 08:40:00)","120.19"
"B","3","[2016-09-01 08:40:00,2016-09-01 09:00:00)","101.49"
"B","3","[2016-09-01 09:00:00,2016-09-01 09:20:00)","77.55"
"B","3","[2016-09-01 09:40:00,2016-09-01 10:00:00)","108.65"
"B","3","[2016-09-01 17:00:00,2016-09-01 17:20:00)","110.72"
"B","3","[2016-09-01 18:00:00,2016-09-01 18:20:00)","107.13"
"B","3","[2016-09-01 18:40:00,2016-09-01 19:00:00)","101.06"
"B","3","[2016-09-02 08:00:00,2016-09-02 08:20:00)","86.88"
"B","3","[2016-09-02 08:20:00,2016-09-02 08:40:00)","105.63"
"B","3","[2016-09-02 08:40:00,2016-09-02 09:00:00)","134.51"
"B","3","[2016-09-02 09:20:00,2016-09-02 09:40:00)","70.98"
"B","3","[2016-09-02 09:40:00,2016-09-02 10:00:00)","90.4"
"B","3","[2016-09-02 17:00:00,2016-09-02 17:20:00)","72.21"
"B","3","[2016-09-02 17:20:00,2016-09-02 17:40:00)","80.56"
"B","3","[2016-09-02 17:40:00,2016-09-02 18:00:00)","113.83"
"B","3","[2016-09-02 18:00:00,2016-09-02 18:20:00)","111.27"
"B","3","[2016-09-02 18:40:00,2016-09-02 19:00:00)","124.49"
"B","3","[2016-09-03 08:00:00,2016-09-03 08:20:00)","93.99"
"B","3","[2016-09-03 08:40:00,2016-09-03 09:00:00)","91.16"
"B","3","[2016-09-03 09:00:00,2016-09-03 09:20:00)","93.85"
"B","3","[2016-09-03 09:20:00,2016-09-03 09:40:00)","115.22"
"B","3","[2016-09-03 09:40:00,2016-09-03 10:00:00)","88.16"
"B","3","[2016-09-03 17:00:00,2016-09-03 17:20:00)","74.39"
"B","3","[2016-09-03 17:40:00,2016-09-03 18:00:00)","93.37"
"B","3","[2016-09-03 18:00:00,2016-09-03 18:20:00)","74.91"
"B","3","[2016-09-04 08:40:00,2016-09-04 09:00:00)","67.42"
"B","3","[2016-09-04 09:00:00,2016-09-04 09:20:00)","86.1"
"B","3","[2016-09-04 09:20:00,2016-09-04 09:40:00)","86.97"
"B","3","[2016-09-04 09:40:00,2016-09-04 10:00:00)","86.72"
"B","3","[2016-09-04 17:40:00,2016-09-04 18:00:00)","49.29"
"B","3","[2016-09-05 08:00:00,2016-09-05 08:20:00)","107.29"
"B","3","[2016-09-05 08:20:00,2016-09-05 08:40:00)","48.58"
"B","3","[2016-09-05 08:40:00,2016-09-05 09:00:00)","87.42"
"B","3","[2016-09-05 09:00:00,2016-09-05 09:20:00)","57.69"
"B","3","[2016-09-05 09:20:00,2016-09-05 09:40:00)","68.46"
"B","3","[2016-09-05 09:40:00,2016-09-05 10:00:00)","72.25"
"B","3","[2016-09-05 17:00:00,2016-09-05 17:20:00)","125.15"
"B","3","[2016-09-05 17:40:00,2016-09-05 18:00:00)","87.4"
"B","3","[2016-09-05 18:00:00,2016-09-05 18:20:00)","126.14"
"B","3","[2016-09-05 18:40:00,2016-09-05 19:00:00)","88.29"
"B","3","[2016-09-06 08:00:00,2016-09-06 08:20:00)","87.88"
"B","3","[2016-09-06 08:20:00,2016-09-06 08:40:00)","66.94"
"B","3","[2016-09-06 08:40:00,2016-09-06 09:00:00)","73.8"
"B","3","[2016-09-06 09:00:00,2016-09-06 09:20:00)","42.53"
"B","3","[2016-09-06 09:40:00,2016-09-06 10:00:00)","121.76"
"B","3","[2016-09-06 17:40:00,2016-09-06 18:00:00)","120.5"
"B","3","[2016-09-06 18:00:00,2016-09-06 18:20:00)","70.66"
"B","3","[2016-09-06 18:40:00,2016-09-06 19:00:00)","65.2"
"B","3","[2016-09-07 08:00:00,2016-09-07 08:20:00)","22.82"
"B","3","[2016-09-07 08:20:00,2016-09-07 08:40:00)","84.81"
"B","3","[2016-09-07 08:40:00,2016-09-07 09:00:00)","101.98"
"B","3","[2016-09-07 09:00:00,2016-09-07 09:20:00)","77.84"
"B","3","[2016-09-07 09:20:00,2016-09-07 09:40:00)","73.38"
"B","3","[2016-09-07 09:40:00,2016-09-07 10:00:00)","122.61"
"B","3","[2016-09-07 17:00:00,2016-09-07 17:20:00)","86.5"
"B","3","[2016-09-07 17:20:00,2016-09-07 17:40:00)","55.95"
"B","3","[2016-09-07 17:40:00,2016-09-07 18:00:00)","78.86"
"B","3","[2016-09-07 18:40:00,2016-09-07 19:00:00)","75.11"
"B","3","[2016-09-08 08:00:00,2016-09-08 08:20:00)","92.34"
"B","3","[2016-09-08 08:20:00,2016-09-08 08:40:00)","96.89"
"B","3","[2016-09-08 08:40:00,2016-09-08 09:00:00)","113.91"
"B","3","[2016-09-08 09:00:00,2016-09-08 09:20:00)","114.08"
"B","3","[2016-09-08 09:20:00,2016-09-08 09:40:00)","132.01"
"B","3","[2016-09-08 09:40:00,2016-09-08 10:00:00)","110.77"
"B","3","[2016-09-08 17:00:00,2016-09-08 17:20:00)","84.88"
"B","3","[2016-09-08 17:20:00,2016-09-08 17:40:00)","98.63"
"B","3","[2016-09-08 17:40:00,2016-09-08 18:00:00)","74.85"
"B","3","[2016-09-08 18:00:00,2016-09-08 18:20:00)","144.06"
"B","3","[2016-09-08 18:20:00,2016-09-08 18:40:00)","142.26"
"B","3","[2016-09-08 18:40:00,2016-09-08 19:00:00)","106.74"
"B","3","[2016-09-09 08:00:00,2016-09-09 08:20:00)","81.14"
"B","3","[2016-09-09 08:20:00,2016-09-09 08:40:00)","117.42"
"B","3","[2016-09-09 08:40:00,2016-09-09 09:00:00)","134.69"
"B","3","[2016-09-09 09:00:00,2016-09-09 09:20:00)","140.47"
"B","3","[2016-09-09 09:20:00,2016-09-09 09:40:00)","157.0"
"B","3","[2016-09-09 09:40:00,2016-09-09 10:00:00)","103.59"
"B","3","[2016-09-09 17:00:00,2016-09-09 17:20:00)","102.71"
"B","3","[2016-09-09 17:20:00,2016-09-09 17:40:00)","102.83"
"B","3","[2016-09-09 17:40:00,2016-09-09 18:00:00)","99.9"
"B","3","[2016-09-09 18:20:00,2016-09-09 18:40:00)","104.11"
"B","3","[2016-09-09 18:40:00,2016-09-09 19:00:00)","121.67"
"B","3","[2016-09-10 08:00:00,2016-09-10 08:20:00)","125.63"
"B","3","[2016-09-10 08:20:00,2016-09-10 08:40:00)","146.88"
"B","3","[2016-09-10 08:40:00,2016-09-10 09:00:00)","143.21"
"B","3","[2016-09-10 09:00:00,2016-09-10 09:20:00)","121.45"
"B","3","[2016-09-10 09:20:00,2016-09-10 09:40:00)","140.42"
"B","3","[2016-09-10 09:40:00,2016-09-10 10:00:00)","168.52"
"B","3","[2016-09-10 17:00:00,2016-09-10 17:20:00)","123.92"
"B","3","[2016-09-10 17:20:00,2016-09-10 17:40:00)","113.29"
"B","3","[2016-09-10 17:40:00,2016-09-10 18:00:00)","120.8"
"B","3","[2016-09-10 18:00:00,2016-09-10 18:20:00)","142.08"
"B","3","[2016-09-10 18:20:00,2016-09-10 18:40:00)","102.71"
"B","3","[2016-09-10 18:40:00,2016-09-10 19:00:00)","141.74"
"B","3","[2016-09-11 08:00:00,2016-09-11 08:20:00)","147.89"
"B","3","[2016-09-11 08:20:00,2016-09-11 08:40:00)","142.97"
"B","3","[2016-09-11 08:40:00,2016-09-11 09:00:00)","76.64"
"B","3","[2016-09-11 09:00:00,2016-09-11 09:20:00)","86.43"
"B","3","[2016-09-11 09:20:00,2016-09-11 09:40:00)","126.58"
"B","3","[2016-09-11 09:40:00,2016-09-11 10:00:00)","140.93"
"B","3","[2016-09-11 17:00:00,2016-09-11 17:20:00)","148.91"
"B","3","[2016-09-11 17:20:00,2016-09-11 17:40:00)","114.86"
"B","3","[2016-09-11 17:40:00,2016-09-11 18:00:00)","117.28"
"B","3","[2016-09-11 18:00:00,2016-09-11 18:20:00)","87.67"
"B","3","[2016-09-11 18:20:00,2016-09-11 18:40:00)","121.71"
"B","3","[2016-09-11 18:40:00,2016-09-11 19:00:00)","209.89"
"B","3","[2016-09-12 08:00:00,2016-09-12 08:20:00)","110.54"
"B","3","[2016-09-12 08:20:00,2016-09-12 08:40:00)","106.84"
"B","3","[2016-09-12 08:40:00,2016-09-12 09:00:00)","127.01"
"B","3","[2016-09-12 09:00:00,2016-09-12 09:20:00)","93.35"
"B","3","[2016-09-12 09:20:00,2016-09-12 09:40:00)","199.12"
"B","3","[2016-09-12 09:40:00,2016-09-12 10:00:00)","109.82"
"B","3","[2016-09-12 17:00:00,2016-09-12 17:20:00)","146.24"
"B","3","[2016-09-12 17:20:00,2016-09-12 17:40:00)","136.75"
"B","3","[2016-09-12 17:40:00,2016-09-12 18:00:00)","125.93"
"B","3","[2016-09-12 18:00:00,2016-09-12 18:20:00)","107.5"
"B","3","[2016-09-12 18:20:00,2016-09-12 18:40:00)","113.65"
"B","3","[2016-09-12 18:40:00,2016-09-12 19:00:00)","102.9"
"B","3","[2016-09-13 08:00:00,2016-09-13 08:20:00)","136.74"
"B","3","[2016-09-13 08:20:00,2016-09-13 08:40:00)","79.86"
"B","3","[2016-09-13 08:40:00,2016-09-13 09:00:00)","93.52"
"B","3","[2016-09-13 09:00:00,2016-09-13 09:20:00)","117.26"
"B","3","[2016-09-13 09:20:00,2016-09-13 09:40:00)","180.18"
"B","3","[2016-09-13 09:40:00,2016-09-13 10:00:00)","143.81"
"B","3","[2016-09-13 17:00:00,2016-09-13 17:20:00)","125.19"
"B","3","[2016-09-13 17:20:00,2016-09-13 17:40:00)","113.45"
"B","3","[2016-09-13 17:40:00,2016-09-13 18:00:00)","134.11"
"B","3","[2016-09-13 18:00:00,2016-09-13 18:20:00)","118.47"
"B","3","[2016-09-13 18:20:00,2016-09-13 18:40:00)","83.39"
"B","3","[2016-09-13 18:40:00,2016-09-13 19:00:00)","212.3"
"B","3","[2016-09-14 08:00:00,2016-09-14 08:20:00)","131.0"
"B","3","[2016-09-14 08:20:00,2016-09-14 08:40:00)","143.71"
"B","3","[2016-09-14 08:40:00,2016-09-14 09:00:00)","92.93"
"B","3","[2016-09-14 09:00:00,2016-09-14 09:20:00)","107.95"
"B","3","[2016-09-14 09:20:00,2016-09-14 09:40:00)","160.17"
"B","3","[2016-09-14 09:40:00,2016-09-14 10:00:00)","109.04"
"B","3","[2016-09-14 17:00:00,2016-09-14 17:20:00)","135.85"
"B","3","[2016-09-14 17:20:00,2016-09-14 17:40:00)","111.36"
"B","3","[2016-09-14 17:40:00,2016-09-14 18:00:00)","88.26"
"B","3","[2016-09-14 18:00:00,2016-09-14 18:20:00)","149.9"
"B","3","[2016-09-14 18:20:00,2016-09-14 18:40:00)","97.21"
"B","3","[2016-09-14 18:40:00,2016-09-14 19:00:00)","122.12"
"B","3","[2016-09-15 08:00:00,2016-09-15 08:20:00)","74.19"
"B","3","[2016-09-15 08:20:00,2016-09-15 08:40:00)","95.75"
"B","3","[2016-09-15 08:40:00,2016-09-15 09:00:00)","190.43"
"B","3","[2016-09-15 09:00:00,2016-09-15 09:20:00)","95.58"
"B","3","[2016-09-15 09:20:00,2016-09-15 09:40:00)","98.77"
"B","3","[2016-09-15 09:40:00,2016-09-15 10:00:00)","110.23"
"B","3","[2016-09-15 17:00:00,2016-09-15 17:20:00)","94.3"
"B","3","[2016-09-15 17:20:00,2016-09-15 17:40:00)","92.12"
"B","3","[2016-09-15 17:40:00,2016-09-15 18:00:00)","78.36"
"B","3","[2016-09-15 18:00:00,2016-09-15 18:20:00)","68.1"
"B","3","[2016-09-15 18:20:00,2016-09-15 18:40:00)","101.1"
"B","3","[2016-09-15 18:40:00,2016-09-15 19:00:00)","95.06"
"B","3","[2016-09-16 08:00:00,2016-09-16 08:20:00)","141.13"
"B","3","[2016-09-16 08:20:00,2016-09-16 08:40:00)","100.33"
"B","3","[2016-09-16 08:40:00,2016-09-16 09:00:00)","75.97"
"B","3","[2016-09-16 09:00:00,2016-09-16 09:20:00)","106.28"
"B","3","[2016-09-16 09:40:00,2016-09-16 10:00:00)","109.72"
"B","3","[2016-09-16 17:00:00,2016-09-16 17:20:00)","104.57"
"B","3","[2016-09-16 17:20:00,2016-09-16 17:40:00)","102.09"
"B","3","[2016-09-16 17:40:00,2016-09-16 18:00:00)","117.24"
"B","3","[2016-09-16 18:00:00,2016-09-16 18:20:00)","94.77"
"B","3","[2016-09-16 18:20:00,2016-09-16 18:40:00)","106.71"
"B","3","[2016-09-16 18:40:00,2016-09-16 19:00:00)","111.39"
"B","3","[2016-09-17 08:00:00,2016-09-17 08:20:00)","101.97"
"B","3","[2016-09-17 08:20:00,2016-09-17 08:40:00)","120.36"
"B","3","[2016-09-17 08:40:00,2016-09-17 09:00:00)","94.6"
"B","3","[2016-09-17 09:00:00,2016-09-17 09:20:00)","72.53"
"B","3","[2016-09-17 09:20:00,2016-09-17 09:40:00)","91.55"
"B","3","[2016-09-17 09:40:00,2016-09-17 10:00:00)","122.54"
"B","3","[2016-09-17 17:00:00,2016-09-17 17:20:00)","132.1"
"B","3","[2016-09-17 17:20:00,2016-09-17 17:40:00)","123.78"
"B","3","[2016-09-17 17:40:00,2016-09-17 18:00:00)","79.59"
"B","3","[2016-09-17 18:00:00,2016-09-17 18:20:00)","110.39"
"B","3","[2016-09-17 18:20:00,2016-09-17 18:40:00)","109.26"
"B","3","[2016-09-17 18:40:00,2016-09-17 19:00:00)","100.22"
"B","3","[2016-09-18 08:00:00,2016-09-18 08:20:00)","120.12"
"B","3","[2016-09-18 08:20:00,2016-09-18 08:40:00)","149.82"
"B","3","[2016-09-18 08:40:00,2016-09-18 09:00:00)","119.6"
"B","3","[2016-09-18 09:00:00,2016-09-18 09:20:00)","105.21"
"B","3","[2016-09-18 09:20:00,2016-09-18 09:40:00)","131.01"
"B","3","[2016-09-18 09:40:00,2016-09-18 10:00:00)","99.6"
"B","3","[2016-09-18 17:00:00,2016-09-18 17:20:00)","93.92"
"B","3","[2016-09-18 17:20:00,2016-09-18 17:40:00)","86.39"
"B","3","[2016-09-18 17:40:00,2016-09-18 18:00:00)","112.93"
"B","3","[2016-09-18 18:00:00,2016-09-18 18:20:00)","98.52"
"B","3","[2016-09-18 18:20:00,2016-09-18 18:40:00)","89.7"
"B","3","[2016-09-18 18:40:00,2016-09-18 19:00:00)","140.04"
"B","3","[2016-09-19 08:20:00,2016-09-19 08:40:00)","106.68"
"B","3","[2016-09-19 08:40:00,2016-09-19 09:00:00)","98.38"
"B","3","[2016-09-19 09:00:00,2016-09-19 09:20:00)","116.87"
"B","3","[2016-09-19 09:20:00,2016-09-19 09:40:00)","161.05"
"B","3","[2016-09-19 09:40:00,2016-09-19 10:00:00)","126.63"
"B","3","[2016-09-19 17:00:00,2016-09-19 17:20:00)","106.31"
"B","3","[2016-09-19 17:20:00,2016-09-19 17:40:00)","122.26"
"B","3","[2016-09-19 17:40:00,2016-09-19 18:00:00)","80.08"
"B","3","[2016-09-19 18:00:00,2016-09-19 18:20:00)","82.5"
"B","3","[2016-09-19 18:20:00,2016-09-19 18:40:00)","64.01"
"B","3","[2016-09-19 18:40:00,2016-09-19 19:00:00)","109.09"
"B","3","[2016-09-20 08:00:00,2016-09-20 08:20:00)","126.75"
"B","3","[2016-09-20 08:20:00,2016-09-20 08:40:00)","107.9"
"B","3","[2016-09-20 08:40:00,2016-09-20 09:00:00)","118.13"
"B","3","[2016-09-20 09:00:00,2016-09-20 09:20:00)","151.43"
"B","3","[2016-09-20 09:20:00,2016-09-20 09:40:00)","141.31"
"B","3","[2016-09-20 09:40:00,2016-09-20 10:00:00)","90.94"
"B","3","[2016-09-20 17:00:00,2016-09-20 17:20:00)","106.58"
"B","3","[2016-09-20 17:20:00,2016-09-20 17:40:00)","107.88"
"B","3","[2016-09-20 17:40:00,2016-09-20 18:00:00)","104.06"
"B","3","[2016-09-20 18:20:00,2016-09-20 18:40:00)","84.24"
"B","3","[2016-09-20 18:40:00,2016-09-20 19:00:00)","115.28"
"B","3","[2016-09-21 08:00:00,2016-09-21 08:20:00)","151.0"
"B","3","[2016-09-21 08:20:00,2016-09-21 08:40:00)","127.77"
"B","3","[2016-09-21 08:40:00,2016-09-21 09:00:00)","169.72"
"B","3","[2016-09-21 09:00:00,2016-09-21 09:20:00)","252.82"
"B","3","[2016-09-21 09:20:00,2016-09-21 09:40:00)","135.63"
"B","3","[2016-09-21 09:40:00,2016-09-21 10:00:00)","117.77"
"B","3","[2016-09-21 17:00:00,2016-09-21 17:20:00)","81.4"
"B","3","[2016-09-21 17:20:00,2016-09-21 17:40:00)","91.68"
"B","3","[2016-09-21 17:40:00,2016-09-21 18:00:00)","92.06"
"B","3","[2016-09-21 18:00:00,2016-09-21 18:20:00)","109.19"
"B","3","[2016-09-21 18:20:00,2016-09-21 18:40:00)","68.14"
"B","3","[2016-09-21 18:40:00,2016-09-21 19:00:00)","128.4"
"B","3","[2016-09-22 08:00:00,2016-09-22 08:20:00)","100.55"
"B","3","[2016-09-22 08:20:00,2016-09-22 08:40:00)","110.14"
"B","3","[2016-09-22 08:40:00,2016-09-22 09:00:00)","112.64"
"B","3","[2016-09-22 09:00:00,2016-09-22 09:20:00)","120.44"
"B","3","[2016-09-22 09:20:00,2016-09-22 09:40:00)","101.91"
"B","3","[2016-09-22 09:40:00,2016-09-22 10:00:00)","134.51"
"B","3","[2016-09-22 17:00:00,2016-09-22 17:20:00)","70.61"
"B","3","[2016-09-22 17:20:00,2016-09-22 17:40:00)","132.87"
"B","3","[2016-09-22 17:40:00,2016-09-22 18:00:00)","137.84"
"B","3","[2016-09-22 18:00:00,2016-09-22 18:20:00)","101.47"
"B","3","[2016-09-22 18:20:00,2016-09-22 18:40:00)","112.04"
"B","3","[2016-09-22 18:40:00,2016-09-22 19:00:00)","122.5"
"B","3","[2016-09-23 08:00:00,2016-09-23 08:20:00)","113.02"
"B","3","[2016-09-23 08:20:00,2016-09-23 08:40:00)","179.88"
"B","3","[2016-09-23 08:40:00,2016-09-23 09:00:00)","193.36"
"B","3","[2016-09-23 09:00:00,2016-09-23 09:20:00)","127.58"
"B","3","[2016-09-23 09:20:00,2016-09-23 09:40:00)","172.6"
"B","3","[2016-09-23 09:40:00,2016-09-23 10:00:00)","94.91"
"B","3","[2016-09-23 17:00:00,2016-09-23 17:20:00)","102.36"
"B","3","[2016-09-23 17:20:00,2016-09-23 17:40:00)","84.24"
"B","3","[2016-09-23 17:40:00,2016-09-23 18:00:00)","101.8"
"B","3","[2016-09-23 18:00:00,2016-09-23 18:20:00)","121.1"
"B","3","[2016-09-23 18:20:00,2016-09-23 18:40:00)","113.83"
"B","3","[2016-09-23 18:40:00,2016-09-23 19:00:00)","152.8"
"B","3","[2016-09-24 08:00:00,2016-09-24 08:20:00)","103.21"
"B","3","[2016-09-24 08:20:00,2016-09-24 08:40:00)","299.31"
"B","3","[2016-09-24 08:40:00,2016-09-24 09:00:00)","117.11"
"B","3","[2016-09-24 09:00:00,2016-09-24 09:20:00)","105.63"
"B","3","[2016-09-24 09:20:00,2016-09-24 09:40:00)","101.16"
"B","3","[2016-09-24 09:40:00,2016-09-24 10:00:00)","107.8"
"B","3","[2016-09-24 17:00:00,2016-09-24 17:20:00)","109.69"
"B","3","[2016-09-24 17:20:00,2016-09-24 17:40:00)","108.14"
"B","3","[2016-09-24 17:40:00,2016-09-24 18:00:00)","94.38"
"B","3","[2016-09-24 18:00:00,2016-09-24 18:20:00)","92.1"
"B","3","[2016-09-24 18:20:00,2016-09-24 18:40:00)","96.13"
"B","3","[2016-09-24 18:40:00,2016-09-24 19:00:00)","92.89"
